architecture,dataset,k,model_idx,accuracy,rho,dropout_rate,run_id
wide_11,synthetic_c,18,46,0.9710000157356262,-670389.3333333334,,wide_11_synthetic_c_k18_m46
wide_11,synthetic_c,18,47,0.9700000286102295,-671329.0,,wide_11_synthetic_c_k18_m47
wide_11,synthetic_c,18,48,0.972000002861023,-676829.3333333334,,wide_11_synthetic_c_k18_m48
wide_11,synthetic_c,18,49,0.9729999899864197,-670154.8333333334,,wide_11_synthetic_c_k18_m49
wide_11,synthetic_c,18,50,0.9735000133514404,-675461.5,,wide_11_synthetic_c_k18_m50
wide_11,synthetic_c,18,51,0.9700000286102295,-672691.3333333334,,wide_11_synthetic_c_k18_m51
wide_11,synthetic_c,18,52,0.9710000157356262,-674497.3333333334,,wide_11_synthetic_c_k18_m52
wide_11,synthetic_c,18,53,0.9710000157356262,-674825.3333333334,,wide_11_synthetic_c_k18_m53
wide_11,synthetic_c,18,54,0.9729999899864197,-675428.1666666666,,wide_11_synthetic_c_k18_m54
wide_11,synthetic_c,18,55,0.9725000262260437,-672236.1666666666,,wide_11_synthetic_c_k18_m55
wide_11,synthetic_c,18,56,0.9704999923706055,-668396.0,,wide_11_synthetic_c_k18_m56
wide_11,synthetic_c,18,57,0.9704999923706055,-662925.0,,wide_11_synthetic_c_k18_m57
wide_11,synthetic_c,18,58,0.9695000052452087,-673963.6666666666,,wide_11_synthetic_c_k18_m58
wide_11,synthetic_c,18,59,0.968500018119812,-671319.0,,wide_11_synthetic_c_k18_m59
wide_11,synthetic_c,18,60,0.9725000262260437,-672511.0,,wide_11_synthetic_c_k18_m60
wide_11,synthetic_c,18,61,0.968999981880188,-670095.1666666666,,wide_11_synthetic_c_k18_m61
wide_11,synthetic_c,18,62,0.9649999737739563,-683164.0,,wide_11_synthetic_c_k18_m62
wide_11,synthetic_c,18,63,0.968999981880188,-666278.1666666666,,wide_11_synthetic_c_k18_m63
wide_11,synthetic_c,18,64,0.9704999923706055,-666944.3333333334,,wide_11_synthetic_c_k18_m64
wide_11,synthetic_c,18,65,0.972000002861023,-672393.6666666666,,wide_11_synthetic_c_k18_m65
wide_11,synthetic_c,18,66,0.968999981880188,-669129.6666666666,,wide_11_synthetic_c_k18_m66
wide_11,synthetic_c,18,67,0.9695000052452087,-672820.8333333334,,wide_11_synthetic_c_k18_m67
wide_11,synthetic_c,18,68,0.9710000157356262,-668890.1666666666,,wide_11_synthetic_c_k18_m68
wide_11,synthetic_c,18,69,0.9710000157356262,-681172.3333333334,,wide_11_synthetic_c_k18_m69
wide_11,synthetic_c,9,0,0.9674999713897705,-142277.5,,wide_11_synthetic_c_k9_m0
wide_11,synthetic_c,9,1,0.9700000286102295,-143150.66666666666,,wide_11_synthetic_c_k9_m1
wide_11,synthetic_c,9,2,0.9704999923706055,-141552.33333333334,,wide_11_synthetic_c_k9_m2
wide_11,synthetic_c,9,3,0.9714999794960022,-140465.83333333334,,wide_11_synthetic_c_k9_m3
wide_11,synthetic_c,9,4,0.968500018119812,-142463.33333333334,,wide_11_synthetic_c_k9_m4
wide_11,synthetic_c,9,5,0.9704999923706055,-143401.0,,wide_11_synthetic_c_k9_m5
wide_11,synthetic_c,9,6,0.9714999794960022,-140900.5,,wide_11_synthetic_c_k9_m6
wide_11,synthetic_c,9,7,0.9710000157356262,-141030.33333333334,,wide_11_synthetic_c_k9_m7
wide_11,synthetic_c,9,8,0.968999981880188,-142396.5,,wide_11_synthetic_c_k9_m8
wide_11,synthetic_c,9,9,0.9710000157356262,-141855.0,,wide_11_synthetic_c_k9_m9
wide_11,synthetic_c,9,10,0.9729999899864197,-141873.0,,wide_11_synthetic_c_k9_m10
wide_11,synthetic_c,9,11,0.9714999794960022,-140361.0,,wide_11_synthetic_c_k9_m11
wide_11,synthetic_c,9,12,0.972000002861023,-142826.83333333334,,wide_11_synthetic_c_k9_m12
wide_11,synthetic_c,9,13,0.9704999923706055,-142411.83333333334,,wide_11_synthetic_c_k9_m13
wide_11,synthetic_c,9,14,0.9695000052452087,-141088.66666666666,,wide_11_synthetic_c_k9_m14
wide_11,synthetic_c,9,15,0.9710000157356262,-140806.66666666666,,wide_11_synthetic_c_k9_m15
wide_11,synthetic_c,9,16,0.9674999713897705,-143331.83333333334,,wide_11_synthetic_c_k9_m16
wide_11,synthetic_c,9,17,0.9725000262260437,-140455.66666666666,,wide_11_synthetic_c_k9_m17
wide_11,synthetic_c,9,18,0.9725000262260437,-143441.16666666666,,wide_11_synthetic_c_k9_m18
wide_11,synthetic_c,9,19,0.972000002861023,-141565.66666666666,,wide_11_synthetic_c_k9_m19
wide_11,synthetic_c,9,20,0.9725000262260437,-142488.83333333334,,wide_11_synthetic_c_k9_m20
wide_11,synthetic_c,9,21,0.9714999794960022,-139258.33333333334,,wide_11_synthetic_c_k9_m21
wide_11,synthetic_c,9,22,0.9695000052452087,-143406.33333333334,,wide_11_synthetic_c_k9_m22
wide_11,synthetic_c,9,23,0.9725000262260437,-141964.83333333334,,wide_11_synthetic_c_k9_m23
wide_11,synthetic_c,9,24,0.9714999794960022,-143194.5,,wide_11_synthetic_c_k9_m24
wide_11,synthetic_c,9,25,0.972000002861023,-142361.16666666666,,wide_11_synthetic_c_k9_m25
wide_11,synthetic_c,9,26,0.9729999899864197,-140245.83333333334,,wide_11_synthetic_c_k9_m26
wide_11,synthetic_c,9,27,0.9700000286102295,-142946.16666666666,,wide_11_synthetic_c_k9_m27
wide_11,synthetic_c,9,28,0.968999981880188,-142107.0,,wide_11_synthetic_c_k9_m28
wide_11,synthetic_c,9,29,0.9725000262260437,-143531.5,,wide_11_synthetic_c_k9_m29
wide_11,synthetic_c,9,30,0.9700000286102295,-142315.66666666666,,wide_11_synthetic_c_k9_m30
wide_11,synthetic_c,9,31,0.9725000262260437,-144702.16666666666,,wide_11_synthetic_c_k9_m31
wide_11,synthetic_c,9,32,0.9704999923706055,-142420.33333333334,,wide_11_synthetic_c_k9_m32
wide_11,synthetic_c,9,33,0.968500018119812,-141071.66666666666,,wide_11_synthetic_c_k9_m33
wide_11,synthetic_c,9,34,0.9700000286102295,-141988.5,,wide_11_synthetic_c_k9_m34
wide_11,synthetic_c,9,35,0.9704999923706055,-141712.33333333334,,wide_11_synthetic_c_k9_m35
wide_11,synthetic_c,9,36,0.9679999947547913,-142988.83333333334,,wide_11_synthetic_c_k9_m36
wide_11,synthetic_c,9,37,0.9729999899864197,-142812.83333333334,,wide_11_synthetic_c_k9_m37
wide_11,synthetic_c,9,38,0.9704999923706055,-141366.83333333334,,wide_11_synthetic_c_k9_m38
wide_11,synthetic_c,9,39,0.9710000157356262,-142031.16666666666,,wide_11_synthetic_c_k9_m39
wide_11,synthetic_c,9,40,0.9714999794960022,-142577.66666666666,,wide_11_synthetic_c_k9_m40
wide_11,synthetic_c,9,41,0.9710000157356262,-141862.66666666666,,wide_11_synthetic_c_k9_m41
wide_11,synthetic_c,9,42,0.9700000286102295,-141009.66666666666,,wide_11_synthetic_c_k9_m42
wide_11,synthetic_c,9,43,0.9695000052452087,-142534.33333333334,,wide_11_synthetic_c_k9_m43
wide_11,synthetic_c,9,44,0.9725000262260437,-141113.0,,wide_11_synthetic_c_k9_m44
wide_11,synthetic_c,9,45,0.9704999923706055,-141249.66666666666,,wide_11_synthetic_c_k9_m45
wide_11,synthetic_c,9,46,0.9710000157356262,-141180.0,,wide_11_synthetic_c_k9_m46
wide_11,synthetic_c,9,47,0.9700000286102295,-141391.5,,wide_11_synthetic_c_k9_m47
wide_11,synthetic_c,9,48,0.972000002861023,-143187.16666666666,,wide_11_synthetic_c_k9_m48
wide_11,synthetic_c,9,49,0.9729999899864197,-141704.5,,wide_11_synthetic_c_k9_m49
wide_11,synthetic_c,9,50,0.9735000133514404,-142139.33333333334,,wide_11_synthetic_c_k9_m50
wide_11,synthetic_c,9,51,0.9700000286102295,-142685.0,,wide_11_synthetic_c_k9_m51
wide_11,synthetic_c,9,52,0.9710000157356262,-141676.16666666666,,wide_11_synthetic_c_k9_m52
wide_11,synthetic_c,9,53,0.9710000157356262,-141926.33333333334,,wide_11_synthetic_c_k9_m53
wide_11,synthetic_c,9,54,0.9729999899864197,-143084.16666666666,,wide_11_synthetic_c_k9_m54
wide_11,synthetic_c,9,55,0.9725000262260437,-142497.0,,wide_11_synthetic_c_k9_m55
wide_11,synthetic_c,9,56,0.9704999923706055,-141127.83333333334,,wide_11_synthetic_c_k9_m56
wide_11,synthetic_c,9,57,0.9704999923706055,-140795.16666666666,,wide_11_synthetic_c_k9_m57
wide_11,synthetic_c,9,58,0.9695000052452087,-142059.66666666666,,wide_11_synthetic_c_k9_m58
wide_11,synthetic_c,9,59,0.968500018119812,-141628.83333333334,,wide_11_synthetic_c_k9_m59
wide_11,synthetic_c,9,60,0.9725000262260437,-143089.33333333334,,wide_11_synthetic_c_k9_m60
wide_11,synthetic_c,9,61,0.968999981880188,-141401.16666666666,,wide_11_synthetic_c_k9_m61
wide_11,synthetic_c,9,62,0.9649999737739563,-144425.66666666666,,wide_11_synthetic_c_k9_m62
wide_11,synthetic_c,9,63,0.968999981880188,-139979.5,,wide_11_synthetic_c_k9_m63
wide_11,synthetic_c,9,64,0.9704999923706055,-140299.66666666666,,wide_11_synthetic_c_k9_m64
wide_11,synthetic_c,9,65,0.972000002861023,-140961.16666666666,,wide_11_synthetic_c_k9_m65
wide_11,synthetic_c,9,66,0.968999981880188,-140007.66666666666,,wide_11_synthetic_c_k9_m66
wide_11,synthetic_c,9,67,0.9695000052452087,-142262.66666666666,,wide_11_synthetic_c_k9_m67
wide_11,synthetic_c,9,68,0.9710000157356262,-141735.66666666666,,wide_11_synthetic_c_k9_m68
wide_11,synthetic_c,9,69,0.9710000157356262,-141956.33333333334,,wide_11_synthetic_c_k9_m69
wide_11,synthetic_c,7,0,0.9674999713897705,-76333.33333333333,,wide_11_synthetic_c_k7_m0
wide_11,synthetic_c,7,1,0.9700000286102295,-76966.16666666667,,wide_11_synthetic_c_k7_m1
wide_11,synthetic_c,7,2,0.9704999923706055,-76109.0,,wide_11_synthetic_c_k7_m2
wide_11,synthetic_c,7,3,0.9714999794960022,-75749.16666666667,,wide_11_synthetic_c_k7_m3
wide_11,synthetic_c,7,4,0.968500018119812,-76087.83333333333,,wide_11_synthetic_c_k7_m4
wide_11,synthetic_c,7,5,0.9704999923706055,-76480.5,,wide_11_synthetic_c_k7_m5
wide_11,synthetic_c,7,6,0.9714999794960022,-75551.33333333333,,wide_11_synthetic_c_k7_m6
wide_11,synthetic_c,7,7,0.9710000157356262,-76459.83333333333,,wide_11_synthetic_c_k7_m7
wide_11,synthetic_c,7,8,0.968999981880188,-76407.5,,wide_11_synthetic_c_k7_m8
wide_11,synthetic_c,7,9,0.9710000157356262,-76208.83333333333,,wide_11_synthetic_c_k7_m9
wide_11,synthetic_c,7,10,0.9729999899864197,-76443.0,,wide_11_synthetic_c_k7_m10
wide_11,synthetic_c,7,11,0.9714999794960022,-75473.66666666667,,wide_11_synthetic_c_k7_m11
wide_11,synthetic_c,7,12,0.972000002861023,-76774.83333333333,,wide_11_synthetic_c_k7_m12
wide_11,synthetic_c,7,13,0.9704999923706055,-76380.66666666667,,wide_11_synthetic_c_k7_m13
wide_11,synthetic_c,7,14,0.9695000052452087,-76351.5,,wide_11_synthetic_c_k7_m14
wide_11,synthetic_c,7,15,0.9710000157356262,-76022.66666666667,,wide_11_synthetic_c_k7_m15
wide_11,synthetic_c,7,16,0.9674999713897705,-76397.0,,wide_11_synthetic_c_k7_m16
wide_11,synthetic_c,7,17,0.9725000262260437,-75947.33333333333,,wide_11_synthetic_c_k7_m17
wide_11,synthetic_c,7,18,0.9725000262260437,-76673.66666666667,,wide_11_synthetic_c_k7_m18
wide_11,synthetic_c,7,19,0.972000002861023,-76638.66666666667,,wide_11_synthetic_c_k7_m19
wide_11,synthetic_c,7,20,0.9725000262260437,-75810.83333333333,,wide_11_synthetic_c_k7_m20
wide_11,synthetic_c,7,21,0.9714999794960022,-74790.0,,wide_11_synthetic_c_k7_m21
wide_11,synthetic_c,7,22,0.9695000052452087,-76952.33333333333,,wide_11_synthetic_c_k7_m22
wide_11,synthetic_c,7,23,0.9725000262260437,-76479.0,,wide_11_synthetic_c_k7_m23
wide_11,synthetic_c,7,24,0.9714999794960022,-77025.33333333333,,wide_11_synthetic_c_k7_m24
wide_11,synthetic_c,7,25,0.972000002861023,-76890.83333333333,,wide_11_synthetic_c_k7_m25
wide_11,synthetic_c,7,26,0.9729999899864197,-75664.0,,wide_11_synthetic_c_k7_m26
wide_11,synthetic_c,7,27,0.9700000286102295,-76486.33333333333,,wide_11_synthetic_c_k7_m27
wide_11,synthetic_c,7,28,0.968999981880188,-76090.83333333333,,wide_11_synthetic_c_k7_m28
wide_11,synthetic_c,7,29,0.9725000262260437,-76519.5,,wide_11_synthetic_c_k7_m29
wide_11,synthetic_c,7,30,0.9700000286102295,-76241.66666666667,,wide_11_synthetic_c_k7_m30
wide_11,synthetic_c,7,31,0.9725000262260437,-77553.66666666667,,wide_11_synthetic_c_k7_m31
wide_11,synthetic_c,7,32,0.9704999923706055,-76427.5,,wide_11_synthetic_c_k7_m32
wide_11,synthetic_c,7,33,0.968500018119812,-76140.0,,wide_11_synthetic_c_k7_m33
wide_11,synthetic_c,7,34,0.9700000286102295,-76017.16666666667,,wide_11_synthetic_c_k7_m34
wide_11,synthetic_c,7,35,0.9704999923706055,-76064.66666666667,,wide_11_synthetic_c_k7_m35
wide_11,synthetic_c,7,36,0.9679999947547913,-76561.0,,wide_11_synthetic_c_k7_m36
wide_11,synthetic_c,7,37,0.9729999899864197,-76638.16666666667,,wide_11_synthetic_c_k7_m37
wide_11,synthetic_c,7,38,0.9704999923706055,-76162.33333333333,,wide_11_synthetic_c_k7_m38
wide_11,synthetic_c,7,39,0.9710000157356262,-76460.0,,wide_11_synthetic_c_k7_m39
wide_11,synthetic_c,7,40,0.9714999794960022,-76908.5,,wide_11_synthetic_c_k7_m40
wide_11,synthetic_c,7,41,0.9710000157356262,-75863.66666666667,,wide_11_synthetic_c_k7_m41
wide_11,synthetic_c,7,42,0.9700000286102295,-75587.16666666667,,wide_11_synthetic_c_k7_m42
wide_11,synthetic_c,7,43,0.9695000052452087,-76830.0,,wide_11_synthetic_c_k7_m43
wide_11,synthetic_c,7,44,0.9725000262260437,-76094.0,,wide_11_synthetic_c_k7_m44
wide_11,synthetic_c,7,45,0.9704999923706055,-75682.66666666667,,wide_11_synthetic_c_k7_m45
wide_11,synthetic_c,7,46,0.9710000157356262,-75927.5,,wide_11_synthetic_c_k7_m46
wide_11,synthetic_c,7,47,0.9700000286102295,-75709.16666666667,,wide_11_synthetic_c_k7_m47
wide_11,synthetic_c,7,48,0.972000002861023,-76957.33333333333,,wide_11_synthetic_c_k7_m48
wide_11,synthetic_c,7,49,0.9729999899864197,-76058.66666666667,,wide_11_synthetic_c_k7_m49
wide_11,synthetic_c,7,50,0.9735000133514404,-76197.33333333333,,wide_11_synthetic_c_k7_m50
wide_11,synthetic_c,7,51,0.9700000286102295,-76179.83333333333,,wide_11_synthetic_c_k7_m51
wide_11,synthetic_c,7,52,0.9710000157356262,-76133.16666666667,,wide_11_synthetic_c_k7_m52
wide_11,synthetic_c,7,53,0.9710000157356262,-76148.0,,wide_11_synthetic_c_k7_m53
wide_11,synthetic_c,7,54,0.9729999899864197,-76995.66666666667,,wide_11_synthetic_c_k7_m54
wide_11,synthetic_c,7,55,0.9725000262260437,-76321.66666666667,,wide_11_synthetic_c_k7_m55
wide_11,synthetic_c,7,56,0.9704999923706055,-75908.83333333333,,wide_11_synthetic_c_k7_m56
wide_11,synthetic_c,7,57,0.9704999923706055,-75925.33333333333,,wide_11_synthetic_c_k7_m57
wide_11,synthetic_c,7,58,0.9695000052452087,-75888.5,,wide_11_synthetic_c_k7_m58
wide_11,synthetic_c,7,59,0.968500018119812,-75931.33333333333,,wide_11_synthetic_c_k7_m59
wide_11,synthetic_c,7,60,0.9725000262260437,-76259.5,,wide_11_synthetic_c_k7_m60
wide_11,synthetic_c,7,61,0.968999981880188,-76055.5,,wide_11_synthetic_c_k7_m61
wide_11,synthetic_c,7,62,0.9649999737739563,-77917.33333333333,,wide_11_synthetic_c_k7_m62
wide_11,synthetic_c,7,63,0.968999981880188,-75438.83333333333,,wide_11_synthetic_c_k7_m63
wide_11,synthetic_c,7,64,0.9704999923706055,-75402.16666666667,,wide_11_synthetic_c_k7_m64
wide_11,synthetic_c,7,65,0.972000002861023,-75800.5,,wide_11_synthetic_c_k7_m65
wide_11,synthetic_c,7,66,0.968999981880188,-75901.83333333333,,wide_11_synthetic_c_k7_m66
wide_11,synthetic_c,7,67,0.9695000052452087,-76476.33333333333,,wide_11_synthetic_c_k7_m67
wide_11,synthetic_c,7,68,0.9710000157356262,-76365.66666666667,,wide_11_synthetic_c_k7_m68
wide_11,synthetic_c,7,69,0.9710000157356262,-76614.16666666667,,wide_11_synthetic_c_k7_m69
wide_11,synthetic_c,6,0,0.9674999713897705,-51018.833333333336,,wide_11_synthetic_c_k6_m0
wide_11,synthetic_c,6,1,0.9700000286102295,-51395.166666666664,,wide_11_synthetic_c_k6_m1
wide_11,synthetic_c,6,2,0.9704999923706055,-50833.166666666664,,wide_11_synthetic_c_k6_m2
wide_11,synthetic_c,6,3,0.9714999794960022,-50730.5,,wide_11_synthetic_c_k6_m3
wide_11,synthetic_c,6,4,0.968500018119812,-50795.666666666664,,wide_11_synthetic_c_k6_m4
wide_11,synthetic_c,6,5,0.9704999923706055,-51066.166666666664,,wide_11_synthetic_c_k6_m5
wide_11,synthetic_c,6,6,0.9714999794960022,-50596.5,,wide_11_synthetic_c_k6_m6
wide_11,synthetic_c,6,7,0.9710000157356262,-50967.333333333336,,wide_11_synthetic_c_k6_m7
wide_11,synthetic_c,6,8,0.968999981880188,-51129.833333333336,,wide_11_synthetic_c_k6_m8
wide_11,synthetic_c,6,9,0.9710000157356262,-50929.5,,wide_11_synthetic_c_k6_m9
wide_11,synthetic_c,6,10,0.9729999899864197,-51104.5,,wide_11_synthetic_c_k6_m10
wide_11,synthetic_c,6,11,0.9714999794960022,-50417.666666666664,,wide_11_synthetic_c_k6_m11
wide_11,synthetic_c,6,12,0.972000002861023,-51039.166666666664,,wide_11_synthetic_c_k6_m12
wide_11,synthetic_c,6,13,0.9704999923706055,-50970.5,,wide_11_synthetic_c_k6_m13
wide_11,synthetic_c,6,14,0.9695000052452087,-50615.833333333336,,wide_11_synthetic_c_k6_m14
wide_11,synthetic_c,6,15,0.9710000157356262,-50848.333333333336,,wide_11_synthetic_c_k6_m15
wide_11,synthetic_c,6,16,0.9674999713897705,-50796.0,,wide_11_synthetic_c_k6_m16
wide_11,synthetic_c,6,17,0.9725000262260437,-50784.666666666664,,wide_11_synthetic_c_k6_m17
wide_11,synthetic_c,6,18,0.9725000262260437,-51059.5,,wide_11_synthetic_c_k6_m18
wide_11,synthetic_c,6,19,0.972000002861023,-51427.166666666664,,wide_11_synthetic_c_k6_m19
wide_11,synthetic_c,6,20,0.9725000262260437,-50241.333333333336,,wide_11_synthetic_c_k6_m20
wide_11,synthetic_c,6,21,0.9714999794960022,-49900.5,,wide_11_synthetic_c_k6_m21
wide_11,synthetic_c,6,22,0.9695000052452087,-51396.833333333336,,wide_11_synthetic_c_k6_m22
wide_11,synthetic_c,6,23,0.9725000262260437,-51235.333333333336,,wide_11_synthetic_c_k6_m23
wide_11,synthetic_c,6,24,0.9714999794960022,-51401.166666666664,,wide_11_synthetic_c_k6_m24
wide_11,synthetic_c,6,25,0.972000002861023,-51241.333333333336,,wide_11_synthetic_c_k6_m25
wide_11,synthetic_c,6,26,0.9729999899864197,-50769.333333333336,,wide_11_synthetic_c_k6_m26
wide_11,synthetic_c,6,27,0.9700000286102295,-51157.833333333336,,wide_11_synthetic_c_k6_m27
wide_11,synthetic_c,6,28,0.968999981880188,-50632.333333333336,,wide_11_synthetic_c_k6_m28
wide_11,synthetic_c,6,29,0.9725000262260437,-50777.0,,wide_11_synthetic_c_k6_m29
wide_11,synthetic_c,6,30,0.9700000286102295,-50777.833333333336,,wide_11_synthetic_c_k6_m30
wide_11,synthetic_c,6,31,0.9725000262260437,-51589.333333333336,,wide_11_synthetic_c_k6_m31
wide_11,synthetic_c,6,32,0.9704999923706055,-50820.5,,wide_11_synthetic_c_k6_m32
wide_11,synthetic_c,6,33,0.968500018119812,-50765.333333333336,,wide_11_synthetic_c_k6_m33
wide_11,synthetic_c,6,34,0.9700000286102295,-50629.333333333336,,wide_11_synthetic_c_k6_m34
wide_11,synthetic_c,6,35,0.9704999923706055,-50653.833333333336,,wide_11_synthetic_c_k6_m35
wide_11,synthetic_c,6,36,0.9679999947547913,-51002.0,,wide_11_synthetic_c_k6_m36
wide_11,synthetic_c,6,37,0.9729999899864197,-50976.666666666664,,wide_11_synthetic_c_k6_m37
wide_11,synthetic_c,6,38,0.9704999923706055,-50820.5,,wide_11_synthetic_c_k6_m38
wide_11,synthetic_c,6,39,0.9710000157356262,-51138.333333333336,,wide_11_synthetic_c_k6_m39
wide_11,synthetic_c,6,40,0.9714999794960022,-51030.5,,wide_11_synthetic_c_k6_m40
wide_11,synthetic_c,6,41,0.9710000157356262,-50563.5,,wide_11_synthetic_c_k6_m41
wide_11,synthetic_c,6,42,0.9700000286102295,-50710.333333333336,,wide_11_synthetic_c_k6_m42
wide_11,synthetic_c,6,43,0.9695000052452087,-51355.333333333336,,wide_11_synthetic_c_k6_m43
wide_11,synthetic_c,6,44,0.9725000262260437,-51017.0,,wide_11_synthetic_c_k6_m44
wide_11,synthetic_c,6,45,0.9704999923706055,-50270.5,,wide_11_synthetic_c_k6_m45
wide_11,synthetic_c,6,46,0.9710000157356262,-50449.333333333336,,wide_11_synthetic_c_k6_m46
wide_11,synthetic_c,6,47,0.9700000286102295,-50314.333333333336,,wide_11_synthetic_c_k6_m47
wide_11,synthetic_c,6,48,0.972000002861023,-51370.0,,wide_11_synthetic_c_k6_m48
wide_11,synthetic_c,6,49,0.9729999899864197,-50823.0,,wide_11_synthetic_c_k6_m49
wide_11,synthetic_c,6,50,0.9735000133514404,-50971.5,,wide_11_synthetic_c_k6_m50
wide_11,synthetic_c,6,51,0.9700000286102295,-50843.833333333336,,wide_11_synthetic_c_k6_m51
wide_11,synthetic_c,6,52,0.9710000157356262,-50896.0,,wide_11_synthetic_c_k6_m52
wide_11,synthetic_c,6,53,0.9710000157356262,-50960.333333333336,,wide_11_synthetic_c_k6_m53
wide_11,synthetic_c,6,54,0.9729999899864197,-51452.0,,wide_11_synthetic_c_k6_m54
wide_11,synthetic_c,6,55,0.9725000262260437,-50635.333333333336,,wide_11_synthetic_c_k6_m55
wide_11,synthetic_c,6,56,0.9704999923706055,-50592.5,,wide_11_synthetic_c_k6_m56
wide_11,synthetic_c,6,57,0.9704999923706055,-50677.333333333336,,wide_11_synthetic_c_k6_m57
wide_11,synthetic_c,6,58,0.9695000052452087,-50414.333333333336,,wide_11_synthetic_c_k6_m58
wide_11,synthetic_c,6,59,0.968500018119812,-50624.333333333336,,wide_11_synthetic_c_k6_m59
wide_11,synthetic_c,6,60,0.9725000262260437,-50564.333333333336,,wide_11_synthetic_c_k6_m60
wide_11,synthetic_c,6,61,0.968999981880188,-50832.5,,wide_11_synthetic_c_k6_m61
wide_11,synthetic_c,6,62,0.9649999737739563,-52080.5,,wide_11_synthetic_c_k6_m62
wide_11,synthetic_c,6,63,0.968999981880188,-50352.666666666664,,wide_11_synthetic_c_k6_m63
wide_11,synthetic_c,6,64,0.9704999923706055,-50574.333333333336,,wide_11_synthetic_c_k6_m64
wide_11,synthetic_c,6,65,0.972000002861023,-50683.666666666664,,wide_11_synthetic_c_k6_m65
wide_11,synthetic_c,6,66,0.968999981880188,-50737.666666666664,,wide_11_synthetic_c_k6_m66
wide_11,synthetic_c,6,67,0.9695000052452087,-51016.166666666664,,wide_11_synthetic_c_k6_m67
wide_11,synthetic_c,6,68,0.9710000157356262,-51176.0,,wide_11_synthetic_c_k6_m68
wide_11,synthetic_c,6,69,0.9710000157356262,-51233.666666666664,,wide_11_synthetic_c_k6_m69
wide_11,synthetic_c,50,0,0.9674999713897705,-5650336.333333333,,wide_11_synthetic_c_k50_m0
wide_11,synthetic_c,50,1,0.9700000286102295,-5630631.666666667,,wide_11_synthetic_c_k50_m1
wide_11,synthetic_c,50,2,0.9704999923706055,-5676678.666666667,,wide_11_synthetic_c_k50_m2
wide_11,synthetic_c,50,3,0.9714999794960022,-5608349.0,,wide_11_synthetic_c_k50_m3
wide_11,synthetic_c,50,4,0.968500018119812,-5633197.666666667,,wide_11_synthetic_c_k50_m4
wide_11,synthetic_c,50,5,0.9704999923706055,-5734733.333333333,,wide_11_synthetic_c_k50_m5
wide_11,synthetic_c,50,6,0.9714999794960022,-5645208.666666667,,wide_11_synthetic_c_k50_m6
wide_11,synthetic_c,50,7,0.9710000157356262,-5624010.333333333,,wide_11_synthetic_c_k50_m7
wide_11,synthetic_c,50,8,0.968999981880188,-5719907.5,,wide_11_synthetic_c_k50_m8
wide_11,synthetic_c,50,9,0.9710000157356262,-5630264.666666667,,wide_11_synthetic_c_k50_m9
wide_11,synthetic_c,50,10,0.9729999899864197,-5632629.666666667,,wide_11_synthetic_c_k50_m10
wide_11,synthetic_c,50,11,0.9714999794960022,-5678449.5,,wide_11_synthetic_c_k50_m11
wide_11,synthetic_c,50,12,0.972000002861023,-5638115.666666667,,wide_11_synthetic_c_k50_m12
wide_11,synthetic_c,50,13,0.9704999923706055,-5744425.5,,wide_11_synthetic_c_k50_m13
wide_11,synthetic_c,50,14,0.9695000052452087,-5629406.833333333,,wide_11_synthetic_c_k50_m14
wide_11,synthetic_c,50,15,0.9710000157356262,-5636323.666666667,,wide_11_synthetic_c_k50_m15
wide_11,synthetic_c,50,16,0.9674999713897705,-5618056.0,,wide_11_synthetic_c_k50_m16
wide_11,synthetic_c,50,17,0.9725000262260437,-5651735.833333333,,wide_11_synthetic_c_k50_m17
wide_11,synthetic_c,50,18,0.9725000262260437,-5712587.5,,wide_11_synthetic_c_k50_m18
wide_11,synthetic_c,50,19,0.972000002861023,-5718074.833333333,,wide_11_synthetic_c_k50_m19
wide_11,synthetic_c,50,20,0.9725000262260437,-5699027.833333333,,wide_11_synthetic_c_k50_m20
wide_11,synthetic_c,50,21,0.9714999794960022,-5619274.333333333,,wide_11_synthetic_c_k50_m21
wide_11,synthetic_c,50,22,0.9695000052452087,-5687474.0,,wide_11_synthetic_c_k50_m22
wide_11,synthetic_c,50,23,0.9725000262260437,-5706934.5,,wide_11_synthetic_c_k50_m23
wide_11,synthetic_c,50,24,0.9714999794960022,-5704918.666666667,,wide_11_synthetic_c_k50_m24
wide_11,synthetic_c,50,25,0.972000002861023,-5675721.0,,wide_11_synthetic_c_k50_m25
wide_11,synthetic_c,50,26,0.9729999899864197,-5646369.5,,wide_11_synthetic_c_k50_m26
wide_11,synthetic_c,50,27,0.9700000286102295,-5685094.833333333,,wide_11_synthetic_c_k50_m27
wide_11,synthetic_c,50,28,0.968999981880188,-5614614.333333333,,wide_11_synthetic_c_k50_m28
wide_11,synthetic_c,50,29,0.9725000262260437,-5670487.833333333,,wide_11_synthetic_c_k50_m29
wide_11,synthetic_c,50,30,0.9700000286102295,-5629028.0,,wide_11_synthetic_c_k50_m30
wide_11,synthetic_c,50,31,0.9725000262260437,-5801072.833333333,,wide_11_synthetic_c_k50_m31
wide_11,synthetic_c,50,32,0.9704999923706055,-5639498.666666667,,wide_11_synthetic_c_k50_m32
wide_11,synthetic_c,50,33,0.968500018119812,-5631161.5,,wide_11_synthetic_c_k50_m33
wide_11,synthetic_c,50,34,0.9700000286102295,-5651774.333333333,,wide_11_synthetic_c_k50_m34
