experiment,architecture,depth,width,is_bottleneck,dataset,dataset_type,k_value,model_id,accuracy,mean_forman_ricci,final_forman_ricci,mean_scalar_curvature,final_scalar_curvature,delta_forman,delta_scalar
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,2,0.9875776171684265,-744799985.8181819,-705226212.0,148874.0,-34329.0,98874818.0,-397462.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,3,0.9870600700378418,-745847287.8181819,-711541004.0,148233.45454545456,8807.0,92560026.0,-486474.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,4,0.9875776171684265,-732778443.8181819,-693497080.0,156972.27272727274,89686.0,110603950.0,-388072.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,5,0.9829192757606506,-733691556.3636364,-716947324.0,146942.9090909091,12761.0,87153706.0,-520830.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,6,0.989130437374115,-725444336.5454545,-697330884.0,154783.45454545456,3010.0,106770146.0,-443302.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,7,0.9870600700378418,-718988324.3636364,-686007264.0,158937.54545454544,66978.0,118093766.0,-480711.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,8,0.9896480441093445,-729496964.7272727,-714700806.0,152184.63636363635,35564.0,89400224.0,-374667.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,9,0.9912008047103882,-733640044.7272727,-707696218.0,154724.72727272726,41067.0,96404812.0,-289524.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,10,0.989130437374115,-725513340.3636364,-687602460.0,156712.36363636365,-50495.0,116498570.0,-510242.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,11,0.990165650844574,-723965512.0,-704598024.0,153761.63636363635,7088.0,99503006.0,-443196.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,12,0.9912008047103882,-744730656.1818181,-728329240.0,147326.0,501.0,75771790.0,-382273.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,13,0.9870600700378418,-731890802.9090909,-709187814.0,148125.63636363635,1199.0,94913216.0,-386317.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,14,0.9886128306388855,-718199385.6363636,-683200584.0,158691.18181818182,31174.0,120900446.0,-410699.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,15,0.9896480441093445,-750334993.4545455,-706958710.0,140448.18181818182,9409.0,97142320.0,-458117.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,16,0.9912008047103882,-723124381.6363636,-707224224.0,150539.45454545456,44552.0,96876806.0,-315318.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,17,0.9875776171684265,-733118120.0,-694268036.0,149698.18181818182,-1046.0,109832994.0,-438674.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,18,0.989130437374115,-742524044.9090909,-720362080.0,147376.81818181818,13110.0,83738950.0,-326296.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,19,0.990165650844574,-721531692.3636364,-691772982.0,156221.27272727274,-1102.0,112328048.0,-401196.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,20,0.989130437374115,-722331497.0909091,-709301798.0,152784.0909090909,15165.0,94799232.0,-395202.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,21,0.9855072498321533,-728639300.7272727,-703835612.0,147238.27272727274,17843.0,100265418.0,-492971.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,22,0.990165650844574,-742691044.9090909,-731222618.0,147569.63636363635,-26150.0,72878412.0,-407432.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,23,0.990165650844574,-730107133.0909091,-712916100.0,123760.72727272728,-220027.0,91184930.0,-654834.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,24,0.988095223903656,-725258766.3636364,-700348688.0,150967.0,-3776.0,103752342.0,-382871.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,25,0.9870600700378418,-733623786.0,-709326952.0,148889.81818181818,19255.0,94774078.0,-508539.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,26,0.9875776171684265,-716011515.6363636,-692243498.0,157747.45454545456,-2461.0,111857532.0,-536084.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,27,0.9875776171684265,-733265166.9090909,-711990830.0,148460.36363636365,17755.0,92110200.0,-476818.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,28,0.988095223903656,-743746694.1818181,-696180642.0,149692.0,19201.0,107920388.0,-304431.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,29,0.9865424633026123,-734927945.4545455,-713392734.0,152954.63636363635,24133.0,90708296.0,-475938.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,30,0.9870600700378418,-733816750.3636364,-706533790.0,147809.0909090909,22553.0,97567240.0,-353539.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,31,0.9834368824958801,-722740654.0,-687392028.0,157072.18181818182,-16299.0,116709002.0,-488969.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,32,0.9886128306388855,-752750242.5454545,-706757794.0,134974.63636363635,-71742.0,97343236.0,-470847.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,33,0.9855072498321533,-742838176.5454545,-719173374.0,151140.0909090909,58279.0,84927656.0,-380216.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,34,0.9896480441093445,-739408725.6363636,-708377372.0,153712.0909090909,-18465.0,95723658.0,-274630.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,35,0.990165650844574,-736200065.8181819,-707434452.0,147727.36363636365,-5309.0,96666578.0,-434190.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,36,0.9875776171684265,-738112344.1818181,-713226764.0,151710.0,24549.0,90874266.0,-364508.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,37,0.9860248565673828,-722505865.2727273,-695910700.0,154216.18181818182,-20542.0,108190330.0,-450017.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,38,0.988095223903656,-722067854.0,-695466722.0,149642.9090909091,-81660.0,108634308.0,-511320.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,39,0.9896480441093445,-753415760.7272727,-708239930.0,152691.45454545456,30267.0,95861100.0,-256666.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,40,0.989130437374115,-723788120.7272727,-704384818.0,149536.9090909091,23942.0,99716212.0,-344276.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,41,0.9870600700378418,-725271464.0,-692047002.0,156874.27272727274,85021.0,112054028.0,-346570.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,42,0.989130437374115,-731067258.7272727,-711721180.0,147548.63636363635,4120.0,92379850.0,-322719.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,43,0.989130437374115,-729964667.0909091,-711297180.0,154367.18181818182,21945.0,92803850.0,-483457.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,44,0.989130437374115,-713073154.1818181,-685916726.0,158591.72727272726,11131.0,118184304.0,-503776.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,45,0.988095223903656,-731839700.5454545,-707586804.0,152043.18181818182,-1015.0,96514226.0,-445482.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,46,0.988095223903656,-741600437.4545455,-718566036.0,144090.27272727274,-17037.0,85534994.0,-442902.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,47,0.989130437374115,-748341220.7272727,-712545736.0,147360.36363636365,24556.0,91555294.0,-397879.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,48,0.9849896430969238,-713073486.7272727,-688428928.0,157621.45454545456,36451.0,115672102.0,-322368.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,49,0.9875776171684265,-726999655.2727273,-698057096.0,151676.0909090909,10441.0,106043934.0,-418373.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,50,0.990165650844574,-737306685.6363636,-716905648.0,149952.72727272726,53313.0,87195382.0,-371097.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,51,0.9886128306388855,-730069358.7272727,-716777890.0,144757.54545454544,126019.0,87323140.0,-254656.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,52,0.9896480441093445,-733016271.0909091,-703488824.0,154433.0909090909,36000.0,100612206.0,-327346.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,53,0.9860248565673828,-723746334.5454545,-693738288.0,157163.63636363635,34584.0,110362742.0,-401906.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,54,0.989130437374115,-728643722.1818181,-704275472.0,151654.81818181818,27000.0,99825558.0,-464529.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,55,0.9865424633026123,-747255816.0,-727742140.0,102852.18181818182,-72423.0,76358890.0,-514194.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,56,0.9875776171684265,-716240882.5454545,-699002182.0,157501.9090909091,37152.0,105098848.0,-462885.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,57,0.9912008047103882,-743774023.8181819,-702728298.0,148186.0909090909,8665.0,101372732.0,-374638.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,58,0.9875776171684265,-726027714.5454545,-708721364.0,150988.54545454544,-17294.0,95379666.0,-548501.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,59,0.9875776171684265,-742357456.9090909,-720771386.0,150423.36363636365,47775.0,83329644.0,-451612.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,60,0.990165650844574,-730229327.4545455,-706047472.0,150981.81818181818,11359.0,98053558.0,-270323.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,61,0.988095223903656,-731969831.4545455,-706316612.0,146295.63636363635,-10661.0,97784418.0,-461379.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,62,0.9886128306388855,-742376014.0,-712059552.0,147210.18181818182,10289.0,92041478.0,-482262.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,63,0.9860248565673828,-718124656.0,-702637158.0,154551.18181818182,77286.0,101463872.0,-294123.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,64,0.9865424633026123,-732795584.1818181,-709454356.0,147020.81818181818,31.0,94646674.0,-426258.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,65,0.9896480441093445,-737068490.7272727,-709376032.0,148900.63636363635,4061.0,94724998.0,-402197.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,66,0.9922360181808472,-744671007.0909091,-720479200.0,144824.45454545456,30089.0,83621830.0,-279853.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,67,0.989130437374115,-737311397.2727273,-706802334.0,149387.18181818182,18858.0,97298696.0,-422540.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,68,0.9886128306388855,-717221339.0909091,-695688092.0,150127.27272727274,40692.0,108412938.0,-505694.0
narrow_11_mnist_6_vs_8,narrow,11,25,False,mnist_6_vs_8,mnist,500,69,0.9886128306388855,-729742393.4545455,-706153924.0,150169.72727272726,81174.0,97947106.0,-366944.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,0,0.9919999837875366,-532597400.4,-535235880.0,171955.8,330601.0,20586730.0,50321.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,1,0.9869999885559082,-520744779.6,-495975770.0,209898.0,197352.0,59846840.0,-126208.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,2,0.9929999709129333,-534503724.4,-530224364.0,315051.0,335618.0,25598246.0,-41120.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,3,0.9894999861717224,-519233280.8,-487131018.0,268896.4,158117.0,68691592.0,-185016.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,4,0.9884999990463257,-519970610.8,-490378298.0,201191.2,16950.0,65444312.0,-413237.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,5,0.9919999837875366,-505542930.8,-479423668.0,219890.4,77818.0,76398942.0,-372957.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,6,0.9909999966621399,-530769635.6,-514325630.0,256441.2,74380.0,41496980.0,-288176.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,7,0.9894999861717224,-511693034.4,-477391460.0,367638.4,596207.0,78431150.0,303501.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,8,0.9909999966621399,-524616774.0,-513933474.0,229552.2,154588.0,41889136.0,-295034.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,9,0.987500011920929,-522834298.4,-514798514.0,176369.2,98439.0,41024096.0,-320568.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,10,0.9900000095367432,-516792051.6,-487467566.0,328683.8,434897.0,68355044.0,59059.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,11,0.9879999756813049,-544854626.8,-538772266.0,208899.8,-169333.0,17050344.0,-612907.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,12,0.9909999966621399,-540582217.2,-532079882.0,325335.2,453711.0,23742728.0,91947.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,13,0.9904999732971191,-539292448.0,-524545330.0,185561.2,74605.0,31277280.0,-281128.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,14,0.9900000095367432,-555614939.2,-544182690.0,174585.8,-83525.0,11639920.0,-352122.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,15,0.9915000200271606,-541233380.4,-541347090.0,175587.0,119143.0,14475520.0,-115347.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,16,0.9894999861717224,-530308882.0,-522065790.0,250827.6,9801.0,33756820.0,-368440.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,17,0.9869999885559082,-524880708.8,-517956976.0,230087.4,58942.0,37865634.0,-311626.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,18,0.9890000224113464,-525480401.2,-523938810.0,179856.2,152208.0,31883800.0,-232416.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,19,0.9894999861717224,-533331762.8,-531769530.0,198397.6,203217.0,24053080.0,-86560.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,20,0.9915000200271606,-521431060.8,-496836266.0,279879.0,249090.0,58986344.0,-108143.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,21,0.9900000095367432,-533423155.6,-507872628.0,259404.0,294418.0,47949982.0,-7674.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,22,0.9879999756813049,-505671994.4,-484735260.0,212071.2,214832.0,71087350.0,-257751.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,23,0.9900000095367432,-554173750.4,-551408780.0,159849.4,121933.0,4413830.0,-97574.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,24,0.9894999861717224,-507039302.8,-490804964.0,231592.0,234975.0,65017646.0,-187822.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,25,0.9884999990463257,-548555214.4,-538225534.0,291674.0,260791.0,17597076.0,-80416.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,26,0.9904999732971191,-527453295.2,-503629436.0,210928.6,-46356.0,52193174.0,-455574.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,27,0.9904999732971191,-515788627.2,-494698582.0,283243.4,256684.0,61124028.0,-115976.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,28,0.9894999861717224,-544290866.8,-566358404.0,153432.8,173884.0,-10535794.0,-195659.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,29,0.9909999966621399,-503835700.0,-475206160.0,249926.2,134856.0,80616450.0,-207153.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,30,0.9909999966621399,-515070006.4,-484238560.0,271601.6,-56236.0,71584050.0,-488090.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,31,0.987500011920929,-521805360.0,-503584146.0,261625.0,150758.0,52238464.0,-276520.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,32,0.9900000095367432,-515265299.6,-504985950.0,196452.6,34688.0,50836660.0,-404889.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,33,0.9900000095367432,-511072508.8,-513343958.0,236325.8,73453.0,42478652.0,-392663.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,34,0.9919999837875366,-523544641.6,-508177886.0,263999.2,188723.0,47644724.0,-158410.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,35,0.9879999756813049,-529784389.2,-532577236.0,205287.8,146629.0,23245374.0,-152245.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,36,0.9890000224113464,-517459739.2,-496691970.0,261426.4,172659.0,59130640.0,-275320.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,37,0.9909999966621399,-541808102.4,-537651914.0,171648.4,136594.0,18170696.0,-207803.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,38,0.9854999780654907,-531446940.0,-531721184.0,158080.2,59729.0,24101426.0,-425326.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,39,0.9894999861717224,-534138994.8,-525914702.0,212776.2,16588.0,29907908.0,-347217.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,40,0.9909999966621399,-552985460.8,-542801564.0,183430.2,14288.0,13021046.0,-187521.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,41,0.9890000224113464,-546764152.8,-546898126.0,123058.4,-16441.0,8924484.0,-388751.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,42,0.9884999990463257,-514779249.6,-493598714.0,220889.6,-394.0,62223896.0,-436387.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,43,0.9900000095367432,-521098244.0,-510621884.0,275450.6,-25929.0,45200726.0,-526022.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,44,0.9900000095367432,-533581628.0,-535445768.0,147946.2,75819.0,20376842.0,-253381.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,45,0.9884999990463257,-519817888.4,-503301230.0,201586.8,136822.0,52521380.0,-266688.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,46,0.9884999990463257,-536331280.4,-514726114.0,253381.0,58105.0,41096496.0,-372625.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,47,0.9894999861717224,-544248075.2,-558344704.0,272255.2,303012.0,-2522094.0,-156494.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,48,0.9900000095367432,-513022132.4,-501909444.0,251623.4,184060.0,53913166.0,-197740.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,49,0.9884999990463257,-542447983.6,-556893072.0,204590.2,268070.0,-1070462.0,-130744.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,50,0.9915000200271606,-523648701.2,-527191338.0,179294.2,-32152.0,28631272.0,-350476.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,51,0.9925000071525574,-516243958.8,-496596394.0,227186.8,39351.0,59226216.0,-460151.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,52,0.9884999990463257,-525210375.2,-509726498.0,332488.6,306256.0,46096112.0,-158224.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,53,0.9894999861717224,-532081795.2,-522971790.0,131311.4,-20271.0,32850820.0,-332433.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,54,0.9884999990463257,-502543630.0,-464642538.0,180146.6,-203367.0,91180072.0,-519541.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,55,0.9890000224113464,-520057745.6,-503568998.0,204612.8,238960.0,52253612.0,87221.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,56,0.984499990940094,-539176145.2,-531269704.0,244476.8,194879.0,24552906.0,-120678.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,57,0.987500011920929,-528961757.2,-524181464.0,191188.8,132747.0,31641146.0,-198670.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,58,0.9909999966621399,-534364934.0,-535870352.0,252577.8,187432.0,19952258.0,-170610.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,59,0.9904999732971191,-515090666.8,-469802458.0,194519.6,28619.0,86020152.0,-328622.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,60,0.9890000224113464,-531172337.6,-536383528.0,148517.2,-311.0,19439082.0,-258230.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,61,0.9904999732971191,-540095972.8,-540968454.0,227004.4,135369.0,14854156.0,-286709.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,62,0.9890000224113464,-531396168.4,-511696888.0,205519.2,-44956.0,44125722.0,-417911.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,63,0.987500011920929,-526203585.6,-511773742.0,197452.0,-39720.0,44048868.0,-337049.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,64,0.9890000224113464,-530733558.0,-520550792.0,214653.2,6183.0,35271818.0,-417766.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,65,0.9890000224113464,-523032520.4,-498471384.0,228750.4,183450.0,57351226.0,-235908.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,66,0.9854999780654907,-522782848.8,-512402334.0,145990.8,127163.0,43420276.0,-104166.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,67,0.9904999732971191,-530846090.0,-514272154.0,227072.4,394329.0,41550456.0,111370.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,68,0.9890000224113464,-530433177.6,-520711488.0,214201.0,46117.0,35111122.0,-232521.0
wide_5_mnist_1_vs_7,wide,5,50,False,mnist_1_vs_7,mnist,400,69,0.9894999861717224,-538876673.6,-535588054.0,244342.0,282388.0,20234556.0,-190812.0
